Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Cable Facade - Glowing Pink Block #1278
appliedenergistics2:facade:0, Cable Facade - Glowing Pink Block #1279
appliedenergistics2:facade:0, Cable Facade - Glowing Black Block #1280
appliedenergistics2:facade:0, Cable Facade - Glowing Grey Block #1281
appliedenergistics2:facade:0, Cable Facade - Glowing Grey Block #1282
appliedenergistics2:facade:0, Cable Facade - Glowing Grey Block #1283
appliedenergistics2:facade:0, Cable Facade - Glowing Silver Block #1284
appliedenergistics2:facade:0, Cable Facade - Glowing Silver Block #1285
appliedenergistics2:facade:0, Cable Facade - Glowing Silver Block #1286
appliedenergistics2:facade:0, Cable Facade - Glowing White Block #1287
appliedenergistics2:facade:0, Cable Facade - Glowing White Block #1288
appliedenergistics2:facade:0, Cable Facade - Glowing White Block #1289
appliedenergistics2:facade:0, Cable Facade - §eBlock of Inferium Essence
appliedenergistics2:facade:0, Cable Facade - §aBlock of Prudentium Essence
appliedenergistics2:facade:0, Cable Facade - §6Block of Intermedium Essence
appliedenergistics2:facade:0, Cable Facade - §bBlock of Superium Essence
appliedenergistics2:facade:0, Cable Facade - §cBlock of Supremium Essence
appliedenergistics2:facade:0, Cable Facade - Block of Prosperity
appliedenergistics2:facade:0, Cable Facade - Block of Base Essence
appliedenergistics2:facade:0, Cable Facade - §eBlock of Inferium
appliedenergistics2:facade:0, Cable Facade - §aBlock of Prudentium
appliedenergistics2:facade:0, Cable Facade - §6Block of Intermedium
appliedenergistics2:facade:0, Cable Facade - §bBlock of Superium
appliedenergistics2:facade:0, Cable Facade - §cBlock of Supremium
appliedenergistics2:facade:0, Cable Facade - §dBlock of Soulium
appliedenergistics2:facade:0, Cable Facade - §eBlock of Inferium Coal
appliedenergistics2:facade:0, Cable Facade - §aBlock of Prudentium Coal
appliedenergistics2:facade:0, Cable Facade - §6Block of Intermedium Coal
appliedenergistics2:facade:0, Cable Facade - §bBlock of Superium Coal
appliedenergistics2:facade:0, Cable Facade - §cBlock of Supremium Coal
appliedenergistics2:facade:0, Cable Facade - Soulstone
appliedenergistics2:facade:0, Cable Facade - Cobbled Soulstone
appliedenergistics2:facade:0, Cable Facade - Polished Soulstone
appliedenergistics2:facade:0, Cable Facade - Soulstone Bricks
appliedenergistics2:facade:0, Cable Facade - Cracked Soulstone Bricks
appliedenergistics2:facade:0, Cable Facade - Chiseled Soulstone
appliedenergistics2:facade:0, Cable Facade - Soulstone Slab Block
appliedenergistics2:facade:0, Cable Facade - Soul Glass
appliedenergistics2:facade:0, Cable Facade - Prosperity Ore
appliedenergistics2:facade:0, Cable Facade - Nether Prosperity Ore
appliedenergistics2:facade:0, Cable Facade - End Prosperity Ore
appliedenergistics2:facade:0, Cable Facade - §eInferium Ore
appliedenergistics2:facade:0, Cable Facade - §eNether Inferium Ore
appliedenergistics2:facade:0, Cable Facade - §eEnd Inferium Ore
appliedenergistics2:facade:0, Cable Facade - §eGrowth Accelerator
appliedenergistics2:facade:0, Cable Facade - Mystical Machine Frame
appliedenergistics2:facade:0, Cable Facade - Glowstone Lamp
appliedenergistics2:facade:0, Cable Facade - Witherproof Block
appliedenergistics2:facade:0, Cable Facade - Witherproof Glass
appliedenergistics2:facade:0, Cable Facade - §5Block of Insanium Essence
appliedenergistics2:facade:0, Cable Facade - §5Block of Insanium
appliedenergistics2:facade:0, Cable Facade - §5Block of Insanium Coal
appliedenergistics2:facade:0, Cable Facade - Nether Star Crux
appliedenergistics2:facade:0, Cable Facade - Dragon Egg Crux
appliedenergistics2:facade:0, Cable Facade - Awakened Draconium Crux
appliedenergistics2:facade:0, Cable Facade - Machine Frame
appliedenergistics2:facade:0, Cable Facade - Machine Base
appliedenergistics2:facade:0, Cable Facade - Dimensional Shard Ore
appliedenergistics2:facade:0, Cable Facade - Dimensional Shard Ore
appliedenergistics2:facade:0, Cable Facade - Dimensional Shard Ore
appliedenergistics2:facade:0, Cable Facade - Destination Analyzer
appliedenergistics2:facade:0, Cable Facade - Matter Booster
appliedenergistics2:facade:0, Cable Facade - Space Chamber Corner Block
appliedenergistics2:facade:0, Cable Facade - Redstone Proxy
appliedenergistics2:facade:0, Cable Facade - Redstone Proxy (update)
appliedenergistics2:facade:0, Cable Facade - Antenna
appliedenergistics2:facade:0, Cable Facade - Antenna Base
appliedenergistics2:facade:0, Cable Facade - Antenna Dish
appliedenergistics2:facade:0, Cable Facade - Dimensional Blank Block
appliedenergistics2:facade:0, Cable Facade - Dimensional Block
appliedenergistics2:facade:0, Cable Facade - Dimensional Cross 2 Block
appliedenergistics2:facade:0, Cable Facade - Dimensional Cross Block
appliedenergistics2:facade:0, Cable Facade - Dimensional Pattern 1 Block
appliedenergistics2:facade:0, Cable Facade - Dimensional Pattern 2 Block
appliedenergistics2:facade:0, Cable Facade - Dimensional Small Blocks
appliedenergistics2:facade:0, Cable Facade - Activity Probe
appliedenergistics2:facade:0, Cable Facade - levarG
appliedenergistics2:facade:0, Cable Facade - dnaS
appliedenergistics2:facade:0, Cable Facade - Rune Stone
appliedenergistics2:facade:0, Cable Facade - Rune Stone
appliedenergistics2:facade:0, Cable Facade - Rune Stone
appliedenergistics2:facade:0, Cable Facade - Rune Stone
appliedenergistics2:facade:0, Cable Facade - Rune Stone
appliedenergistics2:facade:0, Cable Facade - Rune Stone
appliedenergistics2:facade:0, Cable Facade - Betweenlands Bedrock
appliedenergistics2:facade:0, Cable Facade - Betweenstone
appliedenergistics2:facade:0, Cable Facade - Corrupt Betweenstone
appliedenergistics2:facade:0, Cable Facade - Peat
appliedenergistics2:facade:0, Cable Facade - Slimy Dirt
appliedenergistics2:facade:0, Cable Facade - Pitstone
appliedenergistics2:facade:0, Cable Facade - Limestone
appliedenergistics2:facade:0, Cable Facade - Swamp Dirt
appliedenergistics2:facade:0, Cable Facade - Coarse Swamp Dirt
appliedenergistics2:facade:0, Cable Facade - Octine Ore
appliedenergistics2:facade:0, Cable Facade - Valonite Ore
appliedenergistics2:facade:0, Cable Facade - Sulfur Ore
appliedenergistics2:facade:0, Cable Facade - Slimy Bone Ore
appliedenergistics2:facade:0, Cable Facade - Scabyst Ore
appliedenergistics2:facade:0, Cable Facade - Syrmorite Ore
appliedenergistics2:facade:0, Cable Facade - Aqua Middle Gem Ore
appliedenergistics2:facade:0, Cable Facade - Crimson Middle Gem Ore
appliedenergistics2:facade:0, Cable Facade - Green Middle Gem Ore
appliedenergistics2:facade:0, Cable Facade - Silt
appliedenergistics2:facade:0, Cable Facade - Solid Tar
appliedenergistics2:facade:0, Cable Facade - Weedwood Log
appliedenergistics2:facade:0, Cable Facade - Weedwood Log
appliedenergistics2:facade:0, Cable Facade - Rotten Bark
appliedenergistics2:facade:0, Cable Facade - Hearthgrove Log
appliedenergistics2:facade:0, Cable Facade - Tarred Hearthgrove Log
appliedenergistics2:facade:0, Cable Facade - Hearthgrove Log
appliedenergistics2:facade:0, Cable Facade - Tarred Hearthgrove Log
appliedenergistics2:facade:0, Cable Facade - Nibbletwig Log
appliedenergistics2:facade:0, Cable Facade - Nibbletwig Log
appliedenergistics2:facade:0, Cable Facade - Weedwood
appliedenergistics2:facade:0, Cable Facade - Sap Tree Log
appliedenergistics2:facade:0, Cable Facade - Sap Tree Log
appliedenergistics2:facade:0, Cable Facade - Weedwood Planks
appliedenergistics2:facade:0, Cable Facade - Rubber Tree Planks
appliedenergistics2:facade:0, Cable Facade - Giant Root Planks
appliedenergistics2:facade:0, Cable Facade - Angry Betweenstone
appliedenergistics2:facade:0, Cable Facade - Betweenstone Bricks
appliedenergistics2:facade:0, Cable Facade - Betweenstone Tiles
appliedenergistics2:facade:0, Cable Facade - Chiseled Betweenstone
appliedenergistics2:facade:0, Cable Facade - Chiseled Cragrock
appliedenergistics2:facade:0, Cable Facade - Chiseled Limestone
appliedenergistics2:facade:0, Cable Facade - Chiseled Pitstone
appliedenergistics2:facade:0, Cable Facade - Cracked Betweenstone Bricks
appliedenergistics2:facade:0, Cable Facade - Cracked Betweenstone Tiles
appliedenergistics2:facade:0, Cable Facade - Cracked Limestone Bricks
appliedenergistics2:facade:0, Cable Facade - Cragrock Bricks
appliedenergistics2:facade:0, Cable Facade - Cragrock Tiles
appliedenergistics2:facade:0, Cable Facade - Glowing Betweenstone Tile
appliedenergistics2:facade:0, Cable Facade - Inactive Glowing Smooth Cragrock
appliedenergistics2:facade:0, Cable Facade - Glowing Smooth Cragrock
appliedenergistics2:facade:0, Cable Facade - Limestone Bricks
appliedenergistics2:facade:0, Cable Facade - Limestone Tiles
appliedenergistics2:facade:0, Cable Facade - Mossy Betweenstone Bricks
appliedenergistics2:facade:0, Cable Facade - Mossy Betweenstone Tiles
appliedenergistics2:facade:0, Cable Facade - Mossy Limestone Bricks
appliedenergistics2:facade:0, Cable Facade - Mossy Smooth Betweenstone
appliedenergistics2:facade:0, Cable Facade - Mud Bricks
appliedenergistics2:facade:0, Cable Facade - Block of Octine
appliedenergistics2:facade:0, Cable Facade - Rubber Block
appliedenergistics2:facade:0, Cable Facade - Pitstone Bricks
appliedenergistics2:facade:0, Cable Facade - Pitstone Tiles
appliedenergistics2:facade:0, Cable Facade - Polished Limestone
appliedenergistics2:facade:0, Cable Facade - Smooth Betweenstone
appliedenergistics2:facade:0, Cable Facade - Smooth Cragrock
appliedenergistics2:facade:0, Cable Facade - Block of Syrmorite
appliedenergistics2:facade:0, Cable Facade - Block of Valonite
appliedenergistics2:facade:0, Cable Facade - Weak Betweenstone Tiles
appliedenergistics2:facade:0, Cable Facade - Weak Polished Limestone
appliedenergistics2:facade:0, Cable Facade - Weak Mossy Betweenstone Tiles
appliedenergistics2:facade:0, Cable Facade - Block of Sulfur
appliedenergistics2:facade:0, Cable Facade - Temple Bricks
appliedenergistics2:facade:0, Cable Facade - Smooth Pitstone
appliedenergistics2:facade:0, Cable Facade - Mire Coral Block
appliedenergistics2:facade:0, Cable Facade - Deep Water Coral Block
appliedenergistics2:facade:0, Cable Facade - Slimy Bone Block
appliedenergistics2:facade:0, Cable Facade - Aqua Middle Gem Block
appliedenergistics2:facade:0, Cable Facade - Crimson Middle Gem Block
appliedenergistics2:facade:0, Cable Facade - Green Middle Gem Block
appliedenergistics2:facade:0, Cable Facade - Green Polished Dentrothyst
appliedenergistics2:facade:0, Cable Facade - Orange Polished Dentrothyst
appliedenergistics2:facade:0, Cable Facade - Silt Glass
appliedenergistics2:facade:0, Cable Facade - Bulb-Capped Mushroom Stalk
appliedenergistics2:facade:0, Cable Facade - Shelf Fungus
appliedenergistics2:facade:0, Cable Facade - Giant Root
appliedenergistics2:facade:0, Cable Facade - Purified Swamp Dirt
appliedenergistics2:facade:0, Cable Facade - Portal Frame
appliedenergistics2:facade:0, Cable Facade - Portal Frame
appliedenergistics2:facade:0, Cable Facade - Top Left Portal Frame
appliedenergistics2:facade:0, Cable Facade - Top Portal Frame
appliedenergistics2:facade:0, Cable Facade - Top Right Portal Frame
appliedenergistics2:facade:0, Cable Facade - Right Side Portal Frame
appliedenergistics2:facade:0, Cable Facade - Left Side Portal Frame
appliedenergistics2:facade:0, Cable Facade - Bottom Left Portal Frame
appliedenergistics2:facade:0, Cable Facade - Bottom Portal Frame
appliedenergistics2:facade:0, Cable Facade - Bottom Right Portal Frame
appliedenergistics2:facade:0, Cable Facade - Septuple Compressed Sugar Cane
appliedenergistics2:facade:0, Cable Facade - Quintuple Compressed Sugar Cane
appliedenergistics2:facade:0, Cable Facade - Octuple Compressed Netherrack
appliedenergistics2:facade:0, Cable Facade - Quick Sand
appliedenergistics2:facade:0, Cable Facade - Unhardened Stone
appliedenergistics2:facade:0, Cable Facade - Glowstone Glass
appliedenergistics2:facade:0, Cable Facade - Compressed Netherrack
appliedenergistics2:facade:0, Cable Facade - Hardened Stone Small Bricks
appliedenergistics2:facade:0, Cable Facade - Sextuple Compressed Sugar Cane
appliedenergistics2:facade:0, Cable Facade - Ender Ore
appliedenergistics2:facade:0, Cable Facade - Soul Sandstone
appliedenergistics2:facade:0, Cable Facade - Quintuple Compressed Netherrack
appliedenergistics2:facade:0, Cable Facade - Sextuple Compressed Netherrack
appliedenergistics2:facade:0, Cable Facade - Dirty Glass
appliedenergistics2:facade:0, Cable Facade - Compressed Sugar Cane
appliedenergistics2:facade:0, Cable Facade - Reinforced Glass
appliedenergistics2:facade:0, Cable Facade - Hardened Stone
appliedenergistics2:facade:0, Cable Facade - Double Compressed Sugar Cane
appliedenergistics2:facade:0, Cable Facade - Double Compressed Netherrack
appliedenergistics2:facade:0, Cable Facade - Septuple Compressed Netherrack
appliedenergistics2:facade:0, Cable Facade - Wub Wub Ore
appliedenergistics2:facade:0, Cable Facade - Nether Wub Wub Ore
appliedenergistics2:facade:0, Cable Facade - Steel Block
appliedenergistics2:facade:0, Cable Facade - Quadruple Compressed Netherrack
appliedenergistics2:facade:0, Cable Facade - Hardened Stone Slab
appliedenergistics2:facade:0, Cable Facade - Compressed Sugar
appliedenergistics2:facade:0, Cable Facade - Quadruple Compressed Sugar Cane
appliedenergistics2:facade:0, Cable Facade - Triple Compressed Netherrack
appliedenergistics2:facade:0, Cable Facade - Compressed Bone Block
appliedenergistics2:facade:0, Cable Facade - Hardened Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Compressed Nether Star Block
appliedenergistics2:facade:0, Cable Facade - Compressed Flint Block
appliedenergistics2:facade:0, Cable Facade - Double Compressed Sugar
appliedenergistics2:facade:0, Cable Facade - Reinforced Obsidian
appliedenergistics2:facade:0, Cable Facade - Triple Compressed Sugar Cane
appliedenergistics2:facade:0, Cable Facade - Charcoal Block
appliedenergistics2:facade:0, Cable Facade - Asphalt
appliedenergistics2:facade:0, Cable Facade - Hardened Stone Small Bricks Slab
appliedenergistics2:facade:0, Cable Facade - Octuple Compressed Sugar Cane
appliedenergistics2:facade:0, Cable Facade - Hardened Stone Bricks Slab
appliedenergistics2:facade:0, Cable Facade - Compressed Flesh Block
appliedenergistics2:facade:0, Cable Facade - Small Crystal
appliedenergistics2:facade:0, Cable Facade - Glacidus Portal Frame
appliedenergistics2:facade:0, Cable Facade - Lumicia Dirt
appliedenergistics2:facade:0, Cable Facade - Frozen Antinatric Stone
appliedenergistics2:facade:0, Cable Facade - Thawed Antinatric Stone
appliedenergistics2:facade:0, Cable Facade - Underground Wood
appliedenergistics2:facade:0, Cable Facade - Underground Planks
appliedenergistics2:facade:0, Cable Facade - Glacidite Ore
appliedenergistics2:facade:0, Cable Facade - Eukeite Ore
appliedenergistics2:facade:0, Cable Facade - Crysium Ore
appliedenergistics2:facade:0, Cable Facade - Underground Bookshelf
appliedenergistics2:facade:0, Cable Facade - tile.underground_double_slab.name
appliedenergistics2:facade:0, Cable Facade - tile.frozen_antinatric_double_slab.name
appliedenergistics2:facade:0, Cable Facade - tile.thawed_antinatric_double_slab.name
appliedenergistics2:crystal_seed:0, Certus Quartz Seed
appliedenergistics2:crystal_seed:600, Nether Quartz Seed
appliedenergistics2:crystal_seed:1200, Fluix Seed
appliedenergistics2:crystal_seed:0, Certus Quartz Seed
appliedenergistics2:crystal_seed:600, Nether Quartz Seed
appliedenergistics2:crystal_seed:1200, Fluix Seed
appliedenergistics2:crystal_seed:0, Certus Quartz Seed
appliedenergistics2:crystal_seed:600, Nether Quartz Seed
appliedenergistics2:crystal_seed:1200, Fluix Seed
appliedenergistics2:encoded_pattern, Encoded Pattern
appliedenergistics2:paint_ball:0, Paint Ball - White
appliedenergistics2:paint_ball:1, Paint Ball - Orange
