Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Cable Facade - Carved Gneiss
appliedenergistics2:facade:0, Cable Facade - Layered Gneiss
appliedenergistics2:facade:0, Cable Facade - Gneiss Brick
appliedenergistics2:facade:0, Cable Facade - Smooth Gneiss
appliedenergistics2:facade:0, Cable Facade - Gneiss Tiles
appliedenergistics2:facade:0, Cable Facade - Cracked Gneiss Tiles
appliedenergistics2:facade:0, Cable Facade - Gneiss Vent
appliedenergistics2:facade:0, Cable Facade - Hollow Acacia Log
appliedenergistics2:facade:0, Cable Facade - Balsam Wood Resinless
appliedenergistics2:facade:0, Cable Facade - Petrified Crafting Table
appliedenergistics2:facade:0, Cable Facade - Mucus Bomb
appliedenergistics2:facade:0, Cable Facade - Velocity Block
appliedenergistics2:facade:0, Cable Facade - Lightning Velocity Block
appliedenergistics2:facade:0, Cable Facade - Giant Lily Pad
appliedenergistics2:facade:0, Cable Facade - Wasp Nest
appliedenergistics2:facade:0, Cable Facade - Antlion Egg
appliedenergistics2:facade:0, Cable Facade - Tarantula Egg
appliedenergistics2:facade:0, Cable Facade - Capstone
appliedenergistics2:facade:0, Cable Facade - Mud Capstone
appliedenergistics2:facade:0, Cable Facade - Iron Capstone
appliedenergistics2:facade:0, Cable Facade - Gold Capstone
appliedenergistics2:facade:0, Cable Facade - Jade Capstone
appliedenergistics2:facade:0, Cable Facade - Active Mud Capstone
appliedenergistics2:facade:0, Cable Facade - Active Iron Capstone
appliedenergistics2:facade:0, Cable Facade - Active Gold Capstone
appliedenergistics2:facade:0, Cable Facade - Active Jade Capstone
appliedenergistics2:facade:0, Cable Facade - Ant Hill (N.Y.I.)
appliedenergistics2:facade:0, Cable Facade - Force Field
appliedenergistics2:facade:0, Cable Facade - Force Lock (N.Y.I.)
appliedenergistics2:facade:0, Cable Facade - Baobab Wood
appliedenergistics2:facade:0, Cable Facade - Baobab Leaves
appliedenergistics2:facade:0, Cable Facade - Eucalyptus Wood
appliedenergistics2:facade:0, Cable Facade - Eucalyptus Leaves
appliedenergistics2:facade:0, Cable Facade - Mahogany Wood
appliedenergistics2:facade:0, Cable Facade - Mahogany Leaves
appliedenergistics2:facade:0, Cable Facade - Mossbark Wood
appliedenergistics2:facade:0, Cable Facade - Mossbark Leaves
appliedenergistics2:facade:0, Cable Facade - Asper Wood
appliedenergistics2:facade:0, Cable Facade - Asper Leaves
appliedenergistics2:facade:0, Cable Facade - Cypress Wood
appliedenergistics2:facade:0, Cable Facade - Cypress Leaves
appliedenergistics2:facade:0, Cable Facade - Balsam Wood
appliedenergistics2:facade:0, Cable Facade - Balsam Leaves
appliedenergistics2:facade:0, Cable Facade - Rotten Wood
appliedenergistics2:facade:0, Cable Facade - Marshwood Wood
appliedenergistics2:facade:0, Cable Facade - Marshwood Leaves
appliedenergistics2:facade:0, Cable Facade - Scorched Wood
appliedenergistics2:facade:0, Cable Facade - Crushed Sky Stone
appliedenergistics2:facade:0, Cable Facade - Dust
appliedenergistics2:facade:0, Cable Facade - Crushed Netherrack
appliedenergistics2:facade:0, Cable Facade - Crushed Endstone
appliedenergistics2:facade:0, Cable Facade - Crushed Andesite
appliedenergistics2:facade:0, Cable Facade - Crushed Diorite
appliedenergistics2:facade:0, Cable Facade - Crushed Granite
appliedenergistics2:facade:0, Cable Facade - Compressed Dust
appliedenergistics2:facade:0, Cable Facade - Compressed Cobblestone
appliedenergistics2:facade:0, Cable Facade - Compressed Gravel
appliedenergistics2:facade:0, Cable Facade - Compressed Sand
appliedenergistics2:facade:0, Cable Facade - Compressed Dirt
appliedenergistics2:facade:0, Cable Facade - Compressed Flint
appliedenergistics2:facade:0, Cable Facade - Compressed Nether Gravel
appliedenergistics2:facade:0, Cable Facade - Compressed Ender Gravel
appliedenergistics2:facade:0, Cable Facade - Compressed Soul Sand
appliedenergistics2:facade:0, Cable Facade - Compressed Netherrack
appliedenergistics2:facade:0, Cable Facade - Compressed End Stone
appliedenergistics2:facade:0, Cable Facade - Block of Black Iron
appliedenergistics2:facade:0, Cable Facade - Block of Luminessence
appliedenergistics2:facade:0, Cable Facade - Block of Nether Stars
appliedenergistics2:facade:0, Cable Facade - Block of Crystaltine
appliedenergistics2:facade:0, Cable Facade - Block of The Ultimate
appliedenergistics2:facade:0, Cable Facade - Block of Ender
appliedenergistics2:facade:0, Cable Facade - Block of Ender Stars
appliedenergistics2:facade:0, Cable Facade - Block of Enhanced Ender
appliedenergistics2:facade:0, Cable Facade - Black Iron Frame
appliedenergistics2:facade:0, Cable Facade - Black Iron Lamp
appliedenergistics2:facade:0, Cable Facade - Black Iron Lamp
appliedenergistics2:facade:0, Cable Facade - Block of Black Iron
appliedenergistics2:facade:0, Cable Facade - Block of Black Iron
appliedenergistics2:facade:0, Cable Facade - Block of Black Iron
appliedenergistics2:facade:0, Cable Facade - Block of Black Iron
appliedenergistics2:facade:0, Cable Facade - Block of Black Iron
appliedenergistics2:facade:0, Cable Facade - Block of Black Iron
appliedenergistics2:facade:0, Cable Facade - Crafting Table
appliedenergistics2:facade:0, Cable Facade - Frame Block
appliedenergistics2:facade:0, Cable Facade - tile.fake_ice.name
appliedenergistics2:facade:0, Cable Facade - Concrete
appliedenergistics2:facade:0, Cable Facade - Compact Concrete
appliedenergistics2:facade:0, Cable Facade - Reinforced Concrete
appliedenergistics2:facade:0, Cable Facade - Silver Ore
appliedenergistics2:facade:0, Cable Facade - Sapphire Ore
appliedenergistics2:facade:0, Cable Facade - Silver Block
appliedenergistics2:facade:0, Cable Facade - Sapphire Block
appliedenergistics2:facade:0, Cable Facade - Charred Dirt
appliedenergistics2:facade:0, Cable Facade - Charred Grass
appliedenergistics2:facade:0, Cable Facade - Charred Stone
appliedenergistics2:facade:0, Cable Facade - Charred Cobblestone
appliedenergistics2:facade:0, Cable Facade - Charred Gravel
appliedenergistics2:facade:0, Cable Facade - Ash
appliedenergistics2:facade:0, Cable Facade - Frozen Dirt
appliedenergistics2:facade:0, Cable Facade - Frozen Grass
appliedenergistics2:facade:0, Cable Facade - Frozen Stone
appliedenergistics2:facade:0, Cable Facade - Frozen Cobblestone
appliedenergistics2:facade:0, Cable Facade - Frozen Gravel
appliedenergistics2:facade:0, Cable Facade - Frozen Splinters
appliedenergistics2:facade:0, Cable Facade - Dragon Nest
appliedenergistics2:facade:0, Cable Facade - Block of Dragon Scales
appliedenergistics2:facade:0, Cable Facade - Block of Dragon Scales
appliedenergistics2:facade:0, Cable Facade - Block of Dragon Scales
appliedenergistics2:facade:0, Cable Facade - Block of Dragon Scales
appliedenergistics2:facade:0, Cable Facade - Block of Dragon Scales
appliedenergistics2:facade:0, Cable Facade - Block of Dragon Scales
appliedenergistics2:facade:0, Cable Facade - Block of Dragon Scales
appliedenergistics2:facade:0, Cable Facade - Block of Dragon Scales
appliedenergistics2:facade:0, Cable Facade - Block of Dragon Bones
appliedenergistics2:facade:0, Cable Facade - Desert Myrmex Resin
appliedenergistics2:facade:0, Cable Facade - Jungle Myrmex Resin
appliedenergistics2:facade:0, Cable Facade - Sticky Desert Myrmex Resin
appliedenergistics2:facade:0, Cable Facade - Sticky Jungle Myrmex Resin
appliedenergistics2:facade:0, Cable Facade - Hardened Desert Myrmex Resin
appliedenergistics2:facade:0, Cable Facade - Hardened Jungle Myrmex Resin
appliedenergistics2:facade:0, Cable Facade - Desert Myrmex Resin Glass
appliedenergistics2:facade:0, Cable Facade - Jungle Myrmex Resin Glass
appliedenergistics2:facade:0, Cable Facade - Block of Fire Dragonsteel
appliedenergistics2:facade:0, Cable Facade - Block of Ice Dragonsteel
appliedenergistics2:facade:0, Cable Facade - Dreadstone
appliedenergistics2:facade:0, Cable Facade - Dreadstone Bricks
appliedenergistics2:facade:0, Cable Facade - Chiseled Dreadstone Bricks
appliedenergistics2:facade:0, Cable Facade - Cracked Dreadstone Bricks
appliedenergistics2:facade:0, Cable Facade - Mossy Dreadstone Bricks
appliedenergistics2:facade:0, Cable Facade - Dreadstone Tile
appliedenergistics2:facade:0, Cable Facade - Dreadstone Chiseled Skull
appliedenergistics2:facade:0, Cable Facade - Dreadstone Bricks Slab
appliedenergistics2:facade:0, Cable Facade - Dreadwood Log
appliedenergistics2:facade:0, Cable Facade - Dreadwood Planks
appliedenergistics2:facade:0, Cable Facade - Dreadwood Keyhole
appliedenergistics2:facade:0, Cable Facade - Block of Sea Serpent Scales
appliedenergistics2:facade:0, Cable Facade - Block of Sea Serpent Scales
appliedenergistics2:facade:0, Cable Facade - Block of Sea Serpent Scales
appliedenergistics2:facade:0, Cable Facade - Block of Sea Serpent Scales
appliedenergistics2:facade:0, Cable Facade - Block of Sea Serpent Scales
appliedenergistics2:facade:0, Cable Facade - Block of Sea Serpent Scales
appliedenergistics2:facade:0, Cable Facade - Block of Sea Serpent Scales
appliedenergistics2:facade:0, Cable Facade - Asphalt Concrete
appliedenergistics2:facade:0, Cable Facade - Reinforced Coke Brick
appliedenergistics2:facade:0, Cable Facade - Physical Hazard
appliedenergistics2:facade:0, Cable Facade - Housekeeping and Aisle Hazard
appliedenergistics2:facade:0, Cable Facade - Traffic and Caution Hazard
appliedenergistics2:facade:0, Cable Facade - Defective Machinery Hazard
appliedenergistics2:facade:0, Cable Facade - Fire Prevention Hazard
appliedenergistics2:facade:0, Cable Facade - Radiation Hazard
appliedenergistics2:facade:0, Cable Facade - Safety and First Aid Hazard
appliedenergistics2:facade:0, Cable Facade - Concrete
appliedenergistics2:facade:0, Cable Facade - Block of Steel
appliedenergistics2:facade:0, Cable Facade - Rail Frame
appliedenergistics2:facade:0, Cable Facade - Dyeable Metal Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Metal Shiny (32Grid) Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Chain Fence (32Grid) Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Metal Pillar Block
appliedenergistics2:facade:0, Cable Facade - Rust Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Metal Plate Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Chain Link Fence Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Metal Shiny Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Metal Shiny Pillar Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Noise Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Fire Block
appliedenergistics2:facade:0, Cable Facade - Default Fire Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Wooden Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Wooden Pillar Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Raw Wooden 2 Pillar Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Raw Wooden 2 Pillar Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Wooden (Vertical) Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Wooden Planks (Vertical) Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Wooden Planks Pillar Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Layered Wooden (Vertical) Planks Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Layered Wooden Planks Pillar Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Wooden Planks Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Layered Wooden Planks Block
appliedenergistics2:facade:0, Cable Facade - Dyeable One Way Glass (Up) Block
appliedenergistics2:facade:0, Cable Facade - Dyeable One Way Glass (Down) Block
appliedenergistics2:facade:0, Cable Facade - Dyeable One Way Glass (North) Block
appliedenergistics2:facade:0, Cable Facade - Dyeable One Way Glass (South) Block
appliedenergistics2:facade:0, Cable Facade - Dyeable One Way Glass (West) Block
appliedenergistics2:facade:0, Cable Facade - Dyeable One Way Glass (East) Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Thin Leaves Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Full Leaves Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Leaves (32Grid) Block
appliedenergistics2:facade:0, Cable Facade - Leaves (32Grid) Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Marble Block
appliedenergistics2:facade:0, Cable Facade - Black Marble Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Stucco Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Tile Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Big Brick Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Big Brick Pillar Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Light Brick Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Light Brick Pillar Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Medium Brick Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Medium Brick Pillar Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Stone Brick Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Stone Brick Pillar Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Round Roof Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Round Roof Pillar Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Square Roof Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Square Roof Pillar Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Wooly Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Fur Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Fur Pillar Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Small Plaid Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Big Plaid Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Tatami Block
appliedenergistics2:facade:0, Cable Facade - Thin Flowerbed Block
appliedenergistics2:facade:0, Cable Facade - Medium Flowerbed Block
appliedenergistics2:facade:0, Cable Facade - Full Flowerbed Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Flowerbed Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Mold Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Mold (Random) Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Thatch Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Tied Thatch Block
appliedenergistics2:facade:0, Cable Facade - Wallpaper 1 Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Wallpaper 1 (32Grid) Block
appliedenergistics2:facade:0, Cable Facade - Wallpaper 2 Block
appliedenergistics2:facade:0, Cable Facade - Wallpaper 3 Block
appliedenergistics2:facade:0, Cable Facade - Wallpaper 1 (Decayed) Block
appliedenergistics2:facade:0, Cable Facade - Wallpaper 2 (Decayed) Block
appliedenergistics2:facade:0, Cable Facade - Wallpaper 3 (Decayed) Block
appliedenergistics2:facade:0, Cable Facade - Camo Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Camo Block
appliedenergistics2:facade:0, Cable Facade - Camo (Big) Block
appliedenergistics2:facade:0, Cable Facade - Bamboo Wall Block
appliedenergistics2:facade:0, Cable Facade - Bubble Block
appliedenergistics2:facade:0, Cable Facade - Dyeable White Emissive Block
appliedenergistics2:facade:0, Cable Facade - Starry Sky (Big Star) Block
appliedenergistics2:facade:0, Cable Facade - Starry Sky (Random) Block
appliedenergistics2:facade:0, Cable Facade - Starry Sky (Normal) Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Blinking Light Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Vanishing Light Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Vanishing Light (Reverse) Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Vanishing Light Fast Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Vanishing Light Fast (Reverse) Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Fast Blinking Light Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Fast Blinking Light (Reverse) Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Rotating Light
appliedenergistics2:facade:0, Cable Facade - Rainbow (Fade) Block
appliedenergistics2:facade:0, Cable Facade - Rainbow (Rotating) Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Light (Very Bright) Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Light (Bright) Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Light (Normal) Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Light (Dim) Block
appliedenergistics2:facade:0, Cable Facade - Dyeable Light (Very Dim) Block
